92,passage,[pæsɪdʒ],n.通过 经过 通道 通路  一 段  一 节
11,young,[jʌŋ],adj.年轻的 年纪小的 没有经验的 尚早的 初期的n. 动物的 崽 仔
11,culture,[kʌltʃə],n.文化 文明
11,response,[rɪ'spɒns],n.回答 响应 反应
11,among,[ə'mʌŋ], prep.在...之中 ...之一
11,grant,[ɡrɑːnt],vt.同意 准予 承认 某事为真 ～
11,loser,[luːzə],n.失主 失败者 输者
10,academic,[ækə'demɪk],adj.学院的 理论的
10,comprehension,[kɒmprɪ'henʃən],n.理解 包含
10,pet,[pet],n.宠物 受宠爱的人 不悦adj.宠爱的 亲昵的vt.宠爱vi.拥抱 爱抚 生气 发脾气
10,dr,[],n.博士 医生 Distributed Refresh 分布式刷新
10,effect,[ɪ'fekt],n.结果 效果 作用 影响  在视听方面给人流下的 印象vt.招致 实现 达到 目的等 
10,house,[haʊs],n.房子 住宅 库房 机构 家庭 家族 议院 剧场vt.给...房子住 收藏 覆盖vi.住 躲藏 up 
10,focus,[fəʊkəs],n. 兴趣活动等的 中心 焦点 焦距 [医]病灶 [地] 地震的 震源vi.聚焦 注视vt.使集中在焦点上 定焦点 调焦 集中
10,mental,[mentəl],adj.精神的 智力的
10,increase,[ɪn'kriːs],n.增加 增大 增长vt.增加 加大vi.增加 繁殖
10,example,[ɪɡ'zɑːmpəl],n.例子 实例 例题 范例 榜样 鉴戒 实例
10,grow,[ɡrəʊ],vi.生长 成长 渐渐变得 增长 增高vt.种植 栽培 培育
10,decide,[dɪ'saɪd],v.决定 判决
10,accord,[ə'kɔːd],n.一致 符合 调和 协定 vt.一致 给与 vi.符合
10,however,[haʊ'evə],adv.无论如何 可是 仍然 究竟 conj.不管用何种方法 然而 可是
10,struggle,[strʌɡl],n.竞争 努力 奋斗vi.努力 奋斗 挣扎vt.尽力使得 使劲移动
10,self,[self],n.自己 自我 本性 本质 本人 私心vt.使近亲繁殖 [植]使自花授精vi.[植]自花授精adj.同一的
10,benefit,[benɪfɪt],n.利益 好处vt.有益于 有助于vi.受益
10,point,[pɔɪnt],n.点 尖端 分数 要点 分数vt.弄尖 指向 指出 瞄准 加标点于vi.指 指向 表明
10,motivate,[məʊtɪveɪt],v.激发
10,setback,[setbæk],n.顿挫 挫折 退步 逆流  疾病的 复发
10,tell,[tel],vt.告诉 说 吩咐 断定 知道vi.讲述 泄密 告发 表明 作证n.<方>讲的事 传闻
10,paper,[peɪpə],n.纸 报纸 文件 证件 论文 考卷vt.用纸糊 墙壁等  用纸包装adj.纸的 象纸的 纸上的
10,parent,[peərənt],n.[pl.] 双亲 父亲 或母亲 
10,around,[ə'raʊnd],adv.周围 四周 到处 大约 左右 prep.在...周围 四处
10,person,[pɜːsən],n.人 身体 容貌 [语法]人称
10,educator,[ˈedjʊˌkeɪtə],n.教育家
10,teach,[tiːtʃ],v.讲授 教授
10,narrow,[nærəʊ],n.狭窄部分 海峡 隘路adj.狭窄的 精密的 严密的 有限的 气量小的 勉强的 眼光短浅的vi.变窄vt.使变狭窄 使缩小
10,calorie,[kæləri],n.卡路里
9,program,[prəʊɡræm],n.节目 程序 纲要 计划vt.规划 拟...计划 安排...入节目vi.安排节目 编程序  电脑 程序  电视 节目
9,online,[ˈɒnlaɪn],n.联机 在线式
9,away,[ə'weɪ],adv.在远处 到远处 离去
9,easy,[iːzi],adj.容易的 安逸的 舒适的 宽裕的 小康的 从容的 宽容的 流畅的adv.不费力的 轻松 悠闲 慢慢地n.短暂的休息
9,friend,[frend],n.朋友 赞助者 助手
9,difficult,[dɪfɪkəlt],adj.困难的 艰难的  人 难相处的
9,successful,[sək'sesfəl],adj.成功的
9,quality,[kwɒləti],n.质量 品质 性质
9,far,[fɑː],adj. 常用于书面语 远的 久远的 遥远的adv. 表示空间或时间上的距离 远 很远 遥远地 久远地 甚远地 很 很晚地n.远处 远方
9,rate,[reɪt],n.比率 速度 等级 价格 费用vt.估价 认为 鉴定等级 责骂vi.被评价 责骂
9,themselves,[ðəm'selvz], pron.他们自己 她们自己 它们自己 他们亲自 她们亲自 它们亲自
9,unique,[juː'niːk],adj.唯一的 独特的
9,sleep,[sliːp],vi.睡 睡觉n.睡眠
9,role,[rəʊl],n.角色 任务
9,exercise,[eksəsaɪz],n.练习 习题 训练 锻炼 演习v.训练 锻炼vt.行使 使担扰
9,control,[kən'trəʊl],n.控制 支配 管理 调节 抑制 控制器 调节装置vt.控制 支配 管理 物价等  操纵 抑制
9,kind,[kaɪnd],n.种类 性质adj.仁慈的 和蔼的 亲切的 友爱的
9,remote,[rɪ'məʊt],adj.遥远的 偏僻的 细微的
9,space,[speɪs],n.空间 间隔 距离 空地 余地 一段时间vt.留间隔 隔开
9,while,[waɪl],n.一会儿 时间 conj.当...的时候 虽然vt.消磨 prep.<古><方>直到
9,down,[daʊn],adj.向下的adv.向下 在下面 下去 降下 prep.往下 沿着n.绒毛 软毛 开阔的高地
9,expert,[ekspɜːt],n.专家 行家 [军] 特等 射手adj.老练的 内行的 专门的vt.在...中当行家 当专家
9,challenge,[tʃælɪndʒ],n.挑战vt.向...挑战
9,major,[meɪdʒə],n.<美>[教]主修课 [律]成年人 [乐]大调adj.主修的 成年的 大调的vi.主修
9,decade,[dekeɪd],n.十年 十
9,device,[dɪ'vaɪs],n.装置 设计 图案 策略 发明物 设备 [计]安装设备驱动程序
9,every,[evri],adj.每一的 每个的 全部的 每隔...的
9,design,[dɪ'zaɪn],n.设计 图案 花样 企图 图谋  小说等的 构思 纲要v.设计 计划 谋划 构思
9,contribute,[kən'trɪbjuːt],v.捐助 捐献 贡献 投稿
9,damage,[dæmɪdʒ],n.损害 伤害v.招致损害n.[律]  用复数 赔偿金
9,look,[lʊk],n.看 注视 脸色 面容 外表vi.看 注意 朝着 好象 显得vt.打量 注视 用眼神 或脸色 表示 期待
9,childhood,[tʃaɪldhʊd],n.孩童时期
9,education,[edjʊ'keɪʃən],n.教育 训导 训练 培养 教育学
9,ability,[əˈbɪləti],n.能力 才干
9,cognitive,[kɒɡnətɪv],adj.认知的 认识的 有感知的
9,sense,[sens],n.官能 感觉 判断力 见识 ...感 意义 理性vt.感到 理解 认识
8,least,[liːst],adj.最小的 最少的adv.最少 最小
8,another,[ə'nʌðə],adj.另外的 又一 不同的 prep.另一个 另一个人 同类的东西
8,hour,[aʊə],n.小时 钟头 ...点钟 课时  一段 时间
8,duck,[dʌk],n.鸭子 急忙蹲下 闪避 <俚> 人 家伙vi.没入水中 闪避vt.猛按...入水 躲避
8,decline,[dɪ'klaɪn],vi.下倾 下降 下垂v.拒绝 衰落n.下倾 下降 下垂 斜面 斜坡 衰败 衰落
8,body,[bɒdi],n.身体 肉体 人 尸体 主要部分 团体 大量vt.赋以形体
8,encourage,[ɪn'kʌrɪdʒ],vt.鼓励 怂恿v.鼓励 鼓励
8,healthy,[helθi],adj.健康的 健壮的 有益于健康的
8,behavior,[bɪ'heɪvjə],n.举止 行为
8,provide,[prə'vaɪd],v.供应 供给 准备 预防 规定
8,snack,[snæk],n.小吃 快餐 一份v.吃快餐 小吃 
8,professional,[prə'feʃənəl],n.自由职业者 专业人员 职业运动员 职业艺人adj.专业的 职业的
8,reduce,[rɪ'djuːs],vt.减少 缩小 简化 还原
8,select,[sɪ'lekt],vt.选择 挑选adj.精选的
8,list,[lɪst],n.目录 名单 列表 序列 数据清单 明细表 条纹 [总称]各种上市证券vt.列出 列于表上 记入名单内 装布条vi.列于表上
8,individual,[ɪndɪ'vɪdʒuːəl],n.个人 个体adj.个别的 单独的 个人的
8,thus,[ðʌs],adv.因而 从而 这样 如此
8,value,[væljuː],n.价值 估价 评价 价格 [数]值 确切涵义vt.估价 评价 重视
8,area,[eəriə],n.范围 区域 面积 地区 空地
8,partner,[pɑːtnə],n.合伙人 股东 舞伴 伴侣vt.与...合伙 组成一对vi.做伙伴 当助手
8,solve,[sɒlv],vt.解决 解答
8,felt,[felt],n.毡 毡制品  造纸用的 毛布vt.把...制成毡 使粘结vi.粘结 vbl.feel的过去式和过去分词
8,claim,[kleɪm],n. 根据权利提出 要求 要求权 主张 要求而得到的东西vt. 根据权利 要求 认领 声称 主张 需要
8,argue,[ɑːɡjuː],vi.争论 辩论vt.说服
8,nearly,[nɪəli],adv.几乎 密切地
8,emotion,[ɪ'məʊʃən],n.情绪 情感 感情
8,labor,[leɪbə],n.劳动 努力 工作 劳工 分娩 阵痛vi.劳动 努力争取 for  苦干vt.详细分析 麻烦
8,community,[kəˈmjuːnəti],n.公社 团体 社会  政治 共同体 共有 一致 共同体  生物 群落
8,process,[prəʊses],n.过程 作用 方法 程序 步骤 进行 推移vt.加工 处理
8,reason,[riːzən],n.理由 原因 动机 理智 前提vt.说服 推论 辩论vi.推论 劝说 思考
8,simply,[sɪmpli],adv.简单地 完全 简直 仅仅 只不过 朴素地 只是
8,diet,[daɪət],n.通常所吃的食物 会议
8,form,[fɔːm],n.形状 形态 外形 表格 形式v.形成 构成 排列  使 组成
8,loneliness,[ləʊnlɪnəs],n.孤独 寂寞
8,idea,[aɪ'dɪə],n.想法 念头 意见 主意 思想 观念 概念
8,late,[leɪt],adj.迟的 晚 期 的 已故的 新近的adv.晚 迟 最近 在晚期
8,probably,[prɒbəbli],adv.大概 或许
8,explore,[ɪk'splɔː],v.探险 探测 探究
8,small,[smɔːl],adj.小的 少的
8,nightmare,[ˈnaɪtˌmeə],n.梦魇 恶梦 可怕的事物
8,still,[stɪl],n.寂静 剧照 照片adj.静止的 静寂的adv.还 仍 更 还要 尽管如此 依然 静止画面 静态图片
8,fill,[fɪl],vt.装满 注满 充满 填充 弥漫 供应 供给 满足vi.充满n.满足 饱 充分 填方v.填充
8,movie,[muːvi],n.电影
8,engage,[ɪn'ɡeɪdʒ],vt.使忙碌 雇佣 预定 使从事于 使参加vi.答应 从事 交战 [机]接合 啮合
8,type,[taɪp],n.类型 典型 模范 [印刷]活字 铅字v.打字 测定 血等 类型
8,five,[faɪv], num.五 五个 人或物 n.五个一组 <口>五厘息金的证券
8,age,[eɪdʒ],n.年龄 成年 使用年限 同时期的人 时代v.变老 上年纪 成熟
8,belief,[bɪ'liːf],n.信任 信心 信仰
8,system,[sɪstəm],n.系统 体系 制度 体制 秩序 规律 方法
8,whether,[weðə], conj.是否 不管 无论
8,coffee,[kɒfi],n.咖啡 咖啡树 咖啡茶 咖啡豆 咖啡色
8,eh,[eɪ],int. 惊奇 啊 嗯 [域]Western Sahara  西撒哈拉
8,national,[næʃənəl],adj.国家的 国立[有]的 民族的
8,quantity,[kwɒntəti],n.量 数量
8,quantitative,[kwɒntɪtətɪv],adj.数量的 定量的
7,adapt,[ə'dæpt],vt.使适应 改编
7,possible,[pɒsəbəl],adj.可能的 可能存在或发生的
7,big,[bɪɡ],adj.大的 重要的 量大的 重要的adv.夸大地 顺利
7,wild,[waɪld],adj.野性的 野生的 野蛮的 狂热的 疯狂的
7,old,[əʊld],adj.年老的 老的 ...岁的 陈旧的 古老的
7,hard,[hɑːd],adj.硬的 坚固的  问题 工作等 困难的 艰苦的 猛烈的 确实的adv.努力地 辛苦地 坚硬地 牢固地 接近地 猛烈地
7,review,[rɪ'vjuː],vt.回顾 复习n.回顾 复习 评论
7,meet,[miːt],n.会 集会adj.适宜的 合适的vt.遇见  迎 接 与 某人目光 相遇  赴约 和...会面  经介绍 与...相识 对付vi.相遇 接触
7,top,[tɒp],n.顶部 顶端 极点 顶蓬 陀螺  常用复数 根菜植物的叶子 上部 盖子adj.最高的 顶上的 头等的vt.盖 戴 高耸 达到顶端 截去 植物 顶端 高过 超越vi.结束 完成 胜过
7,track,[træk],n.轨迹 车辙 跟踪 航迹 足迹 路 磁轨 途径 vt.循路而行 追踪 通过 用纤拉 vi.追踪 留下足迹 走
7,carefully,[keəfəlɪ],adv.小心地 谨慎地
7,please,[pliːz],adj.满足的vt.请v.使喜欢 中...的意 使满足 取悦
7,lack,[læk],n.缺乏 短缺的东西vt.缺乏 没有 需要vi.缺乏 没有
7,generally,[dʒenərəli],adv.一般 通常 一般地
7,view,[vjuː],n.景色 风景 观点 见解 观察 观看 意见 认为vt.观察 观看
7,avoid,[ə'vɔɪd],vt.避免 消除
7,see,[siː],v.看 看见 了解 领会 注意 留心 经历 阅历
7,rise,[raɪz],n.上升 增加 上涨 高地 小山 发生 出现vi.升起 起身 发源 起义 高耸 增长 上升 复活vt.使飞起
7,attach,[ə'tætʃ],vt.缚上 系上 贴上v.配属 隶属于
7,contain,[kən'teɪn],vt.包含 容纳 容忍vi.自制v.[军]牵制 敌军 v.[数]可被...除尽
7,derive,[dɪ'raɪv],vt.得自vi.起源
7,story,[stɔːri],n.故事 小说 传说 事迹 经历 假话 谎话
7,anxiety,[æŋ'zaɪəti],n.忧虑 焦急 渴望 热望
7,level,[levəl],n.水平 水平面 水准 标准 级别adj.同高的 平坦的 齐平的 水平的vt.使...水平 夷平 使同等 瞄准 对准vi.变平 拉平
7,term,[tɜːm],n.学期 期限 期间 条款 条件 术语
7,responsibility,[rɪspɒnsə'bɪləti],n.责任 职责
7,nature,[neɪtʃə],n.自然 自然界 大自然 自然状态 本性 天性 种类
7,emotional,[ɪ'məʊʃənəl],adj.情绪的 情感的
7,sure,[ʃʊə],adj.对....有把握 确信某事 稳当的 可靠的adv.的确 当然
7,reach,[riːtʃ],n.延伸 区域 河段 范围  车子前后轴的 联接杆 横风行驶vt.到达 达到 伸出 影响vi.达到 延伸 伸出手 传开
7,daily,[deɪli],adj.每日的 日常的adv.每日 日常地 天天n.日报 <美口>朝来夜去的女佣
7,badly,[bædli],adv.严重地 恶劣地
7,few,[fjuː],adj.很少的 不多的 少数的n.[表示否定]很少数 几乎没有
7,simple,[sɪmpəl],adj.简单的 简易的 朴素的 简朴的 天真的 率直的 无经验的 易受骗的
7,place,[pleɪs],n.地方 地点 位置 职位 处境 住所 地位vt.放置 寄予 任命vi.名次列前
7,specific,[spə'sɪfɪk],n.特效药 细节adj.详细而精确的 明确的 特殊的 特效的 [生物]种的
7,deal,[diːl],n.交易  政治上的 密约 待遇 份量 <口>买卖vi.处理 应付 做生意vt.分配 分给 out  发牌 给予
7,under,[ʌndə], prep.在...之下 在...之内 在...领导下 低于 假借adv.在下
7,real,[rɪəl],adj.真的 真实的 不动产的
7,run,[rʌn],n.跑 赛跑 奔跑 运转 趋向vi.跑 奔 逃跑 竞选 跑步 蔓延 进行 行驶vt.使跑 参赛 追究 使流 管理 运行 开动adj.熔化的 融化的 浇铸的 vbl.run的过去式和过去分词
7,measure,[meʒə],n.尺寸 量度器 量度标准 方法 测量 措施vt.测量 测度 估量 分派 权衡 调节vi.量
7,adult,[ˈædʌlt],n.成人 成年人adj.成人的 成熟的
7,failure,[feɪljə],n.失败 失败者 缺乏 失灵 故障 破产 疏忽 <美>不及格
7,walk,[wɔːk],vi.步 行 走n.步行 散步 步 行道
7,lot,[lɒt],n.签 抽签 一堆 许多 命运 一块地 份额vt.划分vi.抽签 抓阄
7,society,[sə'saɪəti],n.社会 ...会 ...社 友伴 交际 社交界 上流社会
7,digital,[dɪdʒɪtəl],adj.数字的 数位的 手指的n.数字 数字式
7,electronic,[elek'trɒnɪk],adj.电子的
7,senior,[siːniə],adj.年长的 资格较老的 地位较高的 高级的
7,across,[ə'krɒs],adv.横过 交叉地 在对面 prep.越过 交叉 在...的那边 在...对面那边
7,relate,[rɪ'leɪt],vt.叙述 讲 使联系 发生关系
7,touch,[tʌtʃ],n.触 触觉 接触 联系 轻触 碰 缺点 格调vt.接触 触摸 触及 达到 涉及 点缀 使接触 感动vi.触摸 接近 涉及 提到
7,finding,[faɪndɪŋ],n.发现 发现物 决定 [律]裁决
7,product,[prɒdʌkt],n.产品 产物 乘积
7,field,[fiːld],n.原野 旷野 领域  一块 田地 牧场 域 战场 运动场vt.把 谷物等 暴晒于场上 使上场vi.担任场外队员adj.田间的 野生的 野外的 田赛的 扫描场
7,bear,[beə],n.熊v.负担 忍受 带给 具有 挤 向
7,english,[ɪŋɡlɪʃ],adj.英文的 英国人的 英格兰的n.英国人 英语
7,advice,[əd'vaɪs],n.忠告 建议 [商]通知
7,obese,[əʊ'biːs],adj.肥胖的 肥大的
7,father,[fɑːðə],n.父亲 岳父 公 丈夫的父亲  祖先 前辈 长辈 神父 创始者vt.当...的父亲 保护 创立 治理 发明 培养
7,car,[kɑː],n.汽车 小汽车 车辆 客车 [铁]车厢
7,century,[sentʃəri],n.世纪 百年 百个 板球中的一百分 百元 钞票 
7,success,[sək'ses],n.成功 成就 胜利 发迹 兴旺
7,evidence,[evɪdəns],n.明显 显著 明白 迹象 根据 [物]证据 证物
7,jimmy,[dʒɪmi],n.铁撬vt.用铁撬撬开
7,nutrition,[njuː'trɪʃən],n.营养 营养学
6,environment,[ɪn'vaɪrənmənt],n.环境 外界
6,aim,[eɪm],n.目标 目的 瞄准v.对...瞄准 打算
6,city,[sɪti],n.城市 都市 全体居民 城邦
6,enjoy,[ɪn'dʒɔɪ],vt.享受...的乐趣 欣赏 喜爱v.满意
6,paint,[peɪnt],n.油漆 颜料 涂料v.油漆  用颜料等 画 绘 描绘 逼真地描述
6,stay,[steɪ],n.逗留 延缓 中止 支柱v.在 暂住 坚持 止住 抑制 延缓 停 下 
6,habit,[hæbɪt],n.习惯 习性
6,prepare,[prɪ'peə],v.准备 预备 有能力而且愿意
6,sometimes,[sʌmtaɪmz],adv.不时 有时
6,item,[aɪtəm],n. 可分类或列举的 项目 条款  消息、情报等的 一则 一条
6,strong,[strɒŋ],adj.强 强壮的 坚固的 浓的 强烈的 强大的 强的 强硬的
6,particular,[pə'tɪkjʊlə],n.细节 详细adj.特殊的 特别的 独特的 详细的 精确的 挑剔
6,recognize,[rekəɡnaɪz],vt.认可 承认 公认 赏识vi.具结
6,gap,[ɡæp],n.缺口 裂口 间隙 缝隙 差距 隔阂
6,common,[kɒmən],adj.共同的 公共的 公有的 普通的 庸俗的 伪劣的n.[复][总]平民 公有 普通 共通
6,suffer,[sʌfə],vt.遭受 经历 忍受vi.受痛苦 受损害
6,brain,[breɪn],n.脑 头脑
6,exist,[ɪɡ'zɪst],vi.存在 生存 生活 继续存在
6,put,[pʊt],vt.放 摆 安置 表达 迫使 移动 提出 赋予vi.出发 航行 发芽 击n.掷 投击 笨蛋 怪人 vbl.put的过去式和过去分词adj.固定不动的
6,expect,[ɪk'spekt],vt.期待 预期 盼望 指望 <口> 料 想 认为
6,colleague,[ˈkɒˌliːɡ],n.同事 同僚
6,rather,[rɑːðə],adv.宁愿 宁可 更正确 更合适 有点 相当
6,talk,[tɔːk],v.谈话 讲 谈论 议论 说服某人做某事n.谈话 会谈 讲演 讲话
6,goal,[ɡəʊl],n.目的 目标 守门员 球门  球赛等的 得分
6,america,[ə'merɪkə],n.<美>美国 美洲 包括北美和南美洲 
6,unfinished,[ʌn'fɪnɪʃt],adj.未完成的 未琢磨的 未染色的
6,productivity,[prɒdʌk'tɪvəti],n.生产力
6,set,[set],v.放 置 移动到 使 人或事物处于某种状态  提出 树立 规定 调整 n.一套 一副 一批 接受机 装置 趋势 布景 adj.固定的 规定的 坚决的 固执的 事先做好的 Secure Electronics Transations Protocol 安全电子商务协议
6,specie,[spiːʃiː],n.硬币
6,definition,[defə'nɪʃən],n.定义 解说 精确度  轮廓影像等的 清晰度
6,complex,[kəm'pleks],adj.复杂的 合成的 综合的n.联合体
6,non,[nɒn],adv.非 不
6,animal,[ænɪməl],n.动物
6,project,[prəʊdʒekt],n.计划 方案 事业 企业 工程v.设计 计划 投射 放映 射出 发射 导弹等  凸出
6,yourself,[jə'self], pron.你自己
6,turn,[tɜːn],n.转动 旋转 转变方向 轮流 时机  一 回 倾向 癖性v. 使 转动 翻转 扭转  使 变质 超过 年龄 数量等  车 成 
6,especially,[ɪ'speʃəli],adv.特别 尤其
6,always,[ɔːlweɪz],adv.总是 永远 始终
6,game,[ɡeɪm],n.比赛 游戏 竞赛 [复]运动会 玩耍 比分 比赛规则 策略vi.赌博adj.勇敢的 有胆量的 关于野味的 跛的
6,course,[kɔːs],n.过程 经过 进程 方针 路线 跑道 课程 一道菜v.追猎 急行 运行 流动 学业
6,percent,[pə'sent],n.百分比 百分数
6,usually,[ˈjuːʒʊəli],adv.通常 大抵
6,group,[ɡruːp],n.团体 组 团 群 批 [地]界 [化]基v.聚合 成群
6,factor,[fæktə],n.因素 要素 因数 代理人
6,country,[kʌntri],n.国家 国土 [总称]国民 乡村 故乡adj.乡下的 乡村的 [方]祖国的 故乡的
6,face,[feɪs],n.脸 面容 表情 威信 正面 地形 外观vt.面对 面向 面临 承认 抹盖vi.朝 向
6,yet,[jet],adv.仍 至今 益发 更 conj.然而 但是
6,fix,[fɪks],vt.使固定 装置 修理 准备 安装 凝视 整理 牢记vi.固定 注视 决定 选定 确定n.困境 方位 贿赂
6,examine,[ɪɡ'zæmɪn],v.检查 调查 考试
6,boost,[buːst],v.推进
6,speech,[spiːtʃ],n.演说 讲话 语音
6,train,[treɪn],n.火车 列车 行列 后果 顺序 长队 长袍 裙 拖地的部分 导火线vt.训练 培养 瞄准  园艺 整枝vi.锻炼
6,blood,[blʌd],n.血 血液 血统v.使 某人 先取得经验
6,full,[fʊl],n.全部 完整adj.充满的 完全的 丰富的 完美的 详尽的 丰满的adv.完全地 整整 十分vt.把衣服缝得宽大
6,seem,[siːm],vi.象是 似乎
6,risk,[rɪsk],vt.冒...的危险n.冒险 风险
6,able,[eɪbl],adj.能...的 有才能的 能干的 能够的
6,potential,[pə'tenʃəl],adj.潜在的 可能的 势的 位的n.潜能 潜力 电压
6,miss,[mɪs],n.过错 避免 失败 小姐 姑娘vt.未得到 未达到 未听到 思念 未觉察 错过 遗漏 逃脱vi.失败 击不中
6,rich,[rɪtʃ],adj.富的 有钱的 富有的 富饶的 肥沃的 充足的 丰富的
6,wang,[wɑːnɡ],n.王 王安电脑公司
6,statistic,[stə'tɪstɪk],n.统计量adj.统计的 统计学的
6,sugar,[ʃʊɡə],n.糖 食糖
5,proposal,[prə'pəʊzəl],n.提议 建议
5,listen,[lɪsən],vi.听 听从v.听 收听
5,wrong,[rɒŋ],adj.错误的 不正当的 道德不好的 失常的adv.错误地n.坏事 错误 不公正
5,restaurant,[restərɒnt],n.餐馆 饭店
5,manager,[mænɪdʒə],n.经理 管理人员 管理器
5,hunt,[hʌnt],v.打猎 猎取 搜索 搜寻 猎获n.打猎 猎取 搜索 搜寻 狩猎
5,remain,[rɪ'meɪn],vi.保持 逗留 剩余 残存
5,popular,[pɒpjʊlə],adj.通俗的 流行的 受欢迎的
5,kill,[kɪl],v.杀死 毁掉 杀伤
5,move,[muːv],n.移动 迁居 步骤vt.移动 感动 鼓动vi.移动 离开 运行 迁移 搬家
5,check,[tʃek],n.阻止 制止 控制 阻止物 支票 检讫的记号 饭馆的帐单vt.检查 制止 核对 寄存 托运vi.证明无误 核对无误 逐项相符 [象棋]将军
5,free,[friː],adj.自由的 大方的 免费的 免税的 丰富的 空闲的vt.释放 使自由adv.自由地 免费
5,ignore,[ɪɡ'nɔː],vt.不理睬 忽视 [律] 因证据不足而 驳回诉讼
5,psychological,[saɪkə'lɒdʒɪkəl],adj.心理 上 的
5,difficulty,[dɪfɪkəlti],n.困难 难点
5,against,[ə'ɡenst], prep.相反 反对 逆着 靠着 倚着
5,various,[veəriəs],adj.不同的 各种各样的 多方面的 多样的
